carrier_name,route,shipment_date,delay_minutes,sla_breach_minutes,disruption_cost,total_additional_cost,cargo_value,weight_kg
Kuehne_Nagel,Hong_Kong-Tokyo,2025-03-12,2880.0,0.0,0.0,1040.12,15046.82,12435.06
Kuehne_Nagel,Shanghai-Los_Angeles,2024-12-20,0.0,0.0,0.0,1470.42,25158.27,13714.33
Kuehne_Nagel,Los_Angeles-Tokyo,2025-09-24,-435.0,0.0,0.0,1397.66,13079.93,8417.8
FedEx,Singapore-Hamburg,2025-04-26,2880.0,0.0,0.0,1033.84,32192.8,6532.15
Maersk,Dubai-London,2025-07-19,4320.0,0.0,0.0,1190.22,19818.82,5091.29
FedEx,New_York-Hamburg,2025-07-09,4320.0,0.0,0.0,554.44,10251.96,14610.77
MSC,Singapore-Hamburg,2025-06-23,-1007.0,0.0,0.0,1254.7,82023.69,1817.8
FedEx,Hong_Kong-Tokyo,2024-12-16,0.0,0.0,0.0,1254.41,26611.25,17077.26
UPS,Los_Angeles-Tokyo,2025-07-02,0.0,0.0,0.0,0.0,21286.0,383.42
Maersk,Mumbai-Dubai,2025-01-28,1440.0,0.0,0.0,518.38,4136.15,11864.63
Maersk,Singapore-Hamburg,2025-03-02,0.0,0.0,0.0,1466.97,12728.26,17834.96
MSC,Los_Angeles-Tokyo,2025-06-16,-1018.0,0.0,0.0,1279.76,34982.51,2772.5
COSCO,Hong_Kong-Tokyo,2025-06-08,0.0,0.0,0.0,277.94,32471.03,10007.58
UPS,Mumbai-Dubai,2025-02-21,0.0,0.0,0.0,0.0,16881.92,3576.47
DHL,Singapore-Hamburg,2025-03-18,0.0,0.0,0.0,779.98,9147.13,5778.86
FedEx,Los_Angeles-Tokyo,2025-09-13,0.0,0.0,0.0,1595.65,23707.4,15898.38
CMA_CGM,Dubai-London,2025-04-18,0.0,0.0,0.0,809.78,49679.59,10353.97
FedEx,New_York-Hamburg,2025-03-23,-827.0,0.0,0.0,0.0,93410.68,19801.2
Kuehne_Nagel,Hong_Kong-Tokyo,2024-11-14,0.0,0.0,0.0,493.58,9095.42,13977.55
FedEx,Shanghai-Los_Angeles,2025-01-03,-689.0,0.0,0.0,0.0,17593.94,9929.24
DHL,New_York-Hamburg,2024-12-25,0.0,0.0,0.0,961.44,16351.43,11000.17
FedEx,Los_Angeles-Tokyo,2024-10-23,0.0,0.0,0.0,1313.15,15176.6,2365.01
UPS,Hong_Kong-Tokyo,2025-02-07,1440.0,0.0,0.0,637.15,54060.14,16297.12
UPS,Singapore-Hamburg,2024-10-07,1440.0,0.0,0.0,679.34,10300.46,5783.45
Maersk,New_York-Hamburg,2025-05-15,0.0,0.0,0.0,914.52,25139.48,16525.98
MSC,Shanghai-Rotterdam,2025-05-02,8640.0,4320.0,5400.0,6071.86,6464.77,14279.31
COSCO,Los_Angeles-Tokyo,2024-12-27,0.0,0.0,0.0,0.0,5287.84,16713.43
CMA_CGM,Singapore-Hamburg,2025-05-15,1440.0,0.0,0.0,0.0,178760.89,18606.84
Kuehne_Nagel,Mumbai-Dubai,2024-12-23,-1325.0,0.0,0.0,0.0,34186.26,6877.4
FedEx,Dubai-London,2024-10-01,-1064.0,0.0,0.0,131.39,123340.43,12024.73
FedEx,Singapore-Hamburg,2024-10-26,1440.0,0.0,0.0,605.5,102525.6,3823.38
DHL,Dubai-London,2025-06-30,1440.0,0.0,0.0,244.47,13125.9,13927.82
MSC,Rotterdam-New_York,2025-06-01,0.0,0.0,0.0,1342.53,24912.62,17049.78
UPS,Hong_Kong-Tokyo,2024-10-21,5760.0,0.0,0.0,205.9,45437.89,11844.25
CMA_CGM,Los_Angeles-Tokyo,2024-12-26,-188.0,0.0,0.0,1518.54,34064.02,16081.38
Maersk,Hong_Kong-Tokyo,2024-10-25,2880.0,0.0,0.0,2176.33,10736.57,12467.06
UPS,Rotterdam-New_York,2025-09-15,0.0,0.0,0.0,1771.88,20526.39,11145.77
Kuehne_Nagel,Shanghai-Rotterdam,2024-10-11,8640.0,1440.0,1200.0,1200.0,30788.86,14471.62
MSC,Los_Angeles-Tokyo,2025-08-28,0.0,0.0,0.0,987.54,38431.38,10184.42
Kuehne_Nagel,Dubai-London,2025-02-04,-1043.0,0.0,0.0,545.61,41842.99,14527.53
COSCO,Singapore-Hamburg,2024-10-26,1440.0,0.0,0.0,0.0,18823.44,14138.2
Maersk,Los_Angeles-Tokyo,2025-04-16,1440.0,0.0,0.0,1203.29,39257.79,8956.85
COSCO,London-Singapore,2024-12-30,1440.0,0.0,0.0,755.63,10083.35,14305.22
DHL,Rotterdam-New_York,2025-01-15,-1304.0,0.0,0.0,1915.55,14094.36,2524.79
Kuehne_Nagel,Shanghai-Rotterdam,2025-06-15,1440.0,0.0,0.0,803.94,35762.36,3182.87
DHL,London-Singapore,2025-04-05,0.0,0.0,0.0,1944.6,82218.53,8352.42
FedEx,Los_Angeles-Tokyo,2024-12-21,0.0,0.0,0.0,0.0,15738.3,11225.76
COSCO,Hong_Kong-Tokyo,2025-04-26,0.0,0.0,0.0,1729.01,6677.51,15782.3
MSC,Shanghai-Rotterdam,2024-11-19,1440.0,0.0,0.0,1824.92,50859.45,11191.1
Kuehne_Nagel,New_York-Hamburg,2025-07-06,0.0,0.0,0.0,628.21,22827.8,11108.08
CMA_CGM,Los_Angeles-Tokyo,2025-09-27,5760.0,0.0,0.0,3478.99,10627.73,1168.72
Maersk,Hong_Kong-Tokyo,2025-09-06,1440.0,0.0,0.0,330.61,19604.97,8450.23
UPS,Dubai-London,2025-05-08,0.0,0.0,0.0,1316.16,11388.86,11803.18
MSC,Singapore-Hamburg,2025-05-10,8640.0,4320.0,3600.0,3778.82,64431.65,8285.97
MSC,Mumbai-Dubai,2025-03-31,5760.0,1440.0,2400.0,2989.98,239042.16,12946.68
DHL,Dubai-London,2025-01-01,1440.0,0.0,0.0,333.54,2896.74,5841.64
COSCO,Dubai-London,2025-07-30,4320.0,0.0,0.0,303.0,25109.18,9488.29
Kuehne_Nagel,Shanghai-Rotterdam,2025-03-31,2880.0,0.0,0.0,3936.02,41815.02,5356.66
Kuehne_Nagel,London-Singapore,2025-08-08,1440.0,0.0,0.0,0.0,9603.64,18368.56
FedEx,Hong_Kong-Tokyo,2025-03-06,1440.0,0.0,0.0,504.64,6543.06,235.42
FedEx,Shanghai-Los_Angeles,2024-12-11,1440.0,0.0,0.0,274.73,12335.93,1887.51
Maersk,Hong_Kong-Tokyo,2024-11-04,0.0,0.0,0.0,495.5,18952.59,4085.16
DHL,Mumbai-Dubai,2024-11-05,0.0,0.0,0.0,108.14,19336.89,16946.37
MSC,Shanghai-Los_Angeles,2025-06-11,2880.0,0.0,0.0,429.01,4866.5,18342.87
Kuehne_Nagel,Singapore-Hamburg,2025-03-15,0.0,0.0,0.0,693.64,27819.67,5281.09
CMA_CGM,Mumbai-Dubai,2025-02-13,-1372.0,0.0,0.0,1184.25,6360.53,11254.15
DHL,Shanghai-Rotterdam,2025-03-12,-581.0,0.0,0.0,1355.72,36132.76,19691.95
Maersk,Shanghai-Rotterdam,2025-03-07,0.0,0.0,0.0,0.0,64947.52,16632.15
Maersk,Shanghai-Rotterdam,2025-03-29,4320.0,0.0,0.0,2672.84,14232.4,8205.98
DHL,New_York-Hamburg,2025-08-30,0.0,0.0,0.0,414.62,1220.26,11354.49
Maersk,Rotterdam-New_York,2025-07-09,1440.0,0.0,0.0,0.0,5220.03,8856.96
DHL,Singapore-Hamburg,2024-10-20,0.0,0.0,0.0,347.55,3717.69,13310.63
UPS,Shanghai-Rotterdam,2025-06-17,1440.0,0.0,0.0,589.01,12827.57,13298.49
DHL,Mumbai-Dubai,2025-06-09,0.0,0.0,0.0,435.75,7249.62,669.99
COSCO,Shanghai-Los_Angeles,2025-06-06,-738.0,0.0,0.0,2081.27,2554.4,12019.33
DHL,London-Singapore,2024-11-06,1440.0,0.0,0.0,0.0,30614.91,116.05
Maersk,Shanghai-Rotterdam,2024-10-22,-274.0,0.0,0.0,2242.9,9659.75,15588.01
Kuehne_Nagel,Rotterdam-New_York,2025-03-04,2880.0,0.0,0.0,824.46,120134.93,10101.69
COSCO,Dubai-London,2025-07-08,0.0,0.0,0.0,507.37,7692.85,1695.87
Maersk,Shanghai-Rotterdam,2025-02-07,1440.0,0.0,0.0,0.0,23291.1,18123.73
FedEx,Dubai-London,2025-08-05,0.0,0.0,0.0,0.0,39096.82,7148.99
FedEx,Mumbai-Dubai,2025-08-29,1440.0,0.0,0.0,516.0,22519.01,14483.53
Kuehne_Nagel,New_York-Hamburg,2024-11-10,1440.0,0.0,0.0,1176.55,47006.34,2674.18
Kuehne_Nagel,Hong_Kong-Tokyo,2025-01-03,2880.0,0.0,0.0,1287.99,5766.18,19095.75
COSCO,Singapore-Hamburg,2024-12-12,0.0,0.0,0.0,1432.02,26113.97,9166.39
UPS,Mumbai-Dubai,2024-12-11,0.0,0.0,0.0,0.0,60513.43,4069.5
Kuehne_Nagel,Dubai-London,2025-04-25,-1350.0,0.0,0.0,1379.93,13793.86,5369.5
FedEx,New_York-Hamburg,2025-03-22,0.0,0.0,0.0,713.92,22791.17,7669.0
DHL,Rotterdam-New_York,2024-11-22,5760.0,1440.0,1800.0,1800.0,14490.55,14708.64
Maersk,London-Singapore,2025-03-11,0.0,0.0,0.0,1034.59,9601.89,15381.52
FedEx,Hong_Kong-Tokyo,2024-12-09,2880.0,0.0,0.0,0.0,195874.43,664.27
FedEx,New_York-Hamburg,2025-01-15,0.0,0.0,0.0,2226.25,10848.2,9004.74
UPS,London-Singapore,2025-03-27,0.0,0.0,0.0,299.27,80737.04,17281.96
COSCO,Shanghai-Rotterdam,2025-01-04,-176.0,0.0,0.0,742.86,67428.96,3138.6
COSCO,Hong_Kong-Tokyo,2025-09-03,1440.0,0.0,0.0,1007.3,46978.03,19684.27
MSC,Los_Angeles-Tokyo,2025-09-22,-552.0,0.0,0.0,187.94,11643.62,4448.56
UPS,Rotterdam-New_York,2024-10-28,0.0,0.0,0.0,2015.71,87963.31,4680.15
DHL,Dubai-London,2025-03-20,12960.0,8640.0,10800.0,11639.23,3588.75,15750.77
COSCO,Mumbai-Dubai,2025-08-08,0.0,0.0,0.0,0.0,11758.83,13953.51
Maersk,Shanghai-Rotterdam,2025-08-29,2880.0,0.0,0.0,0.0,22953.8,13966.94
Kuehne_Nagel,Los_Angeles-Tokyo,2025-08-27,0.0,0.0,0.0,0.0,20262.19,13675.26
UPS,Dubai-London,2025-04-30,0.0,0.0,0.0,0.0,83004.97,16104.47
Kuehne_Nagel,New_York-Hamburg,2024-11-06,0.0,0.0,0.0,1055.51,6041.36,11162.56
FedEx,Shanghai-Rotterdam,2024-10-18,1440.0,0.0,0.0,0.0,12266.87,7333.2
Maersk,Rotterdam-New_York,2025-06-09,7200.0,4320.0,5400.0,6775.32,43979.98,928.04
Maersk,New_York-Hamburg,2025-04-26,1440.0,0.0,0.0,0.0,27245.21,10456.38
FedEx,Shanghai-Rotterdam,2025-08-19,2880.0,0.0,0.0,877.18,22469.1,15735.25
UPS,Hong_Kong-Tokyo,2024-10-04,1440.0,0.0,0.0,1527.74,7803.23,4508.84
FedEx,Singapore-Hamburg,2024-11-04,2880.0,0.0,0.0,0.0,6243.5,7317.75
Kuehne_Nagel,New_York-Hamburg,2025-09-23,0.0,0.0,0.0,0.0,52667.28,6990.54
MSC,Shanghai-Rotterdam,2025-07-18,5760.0,1440.0,1800.0,2226.25,32885.03,14989.76
Maersk,Singapore-Hamburg,2025-08-24,10080.0,5760.0,2400.0,2810.56,109263.83,14593.96
CMA_CGM,Hong_Kong-Tokyo,2024-12-29,-471.0,0.0,0.0,682.9,39102.74,4941.29
CMA_CGM,Singapore-Hamburg,2024-12-02,-1069.0,0.0,0.0,2335.66,10396.45,18465.78
Kuehne_Nagel,Singapore-Hamburg,2025-03-05,0.0,0.0,0.0,1844.98,42489.41,18781.3
DHL,Shanghai-Rotterdam,2025-04-05,2880.0,0.0,0.0,0.0,70120.46,3143.71
COSCO,New_York-Hamburg,2025-04-03,0.0,0.0,0.0,1898.66,57623.13,18892.17
FedEx,Hong_Kong-Tokyo,2024-12-21,-276.0,0.0,0.0,0.0,956.88,4915.57
FedEx,Dubai-London,2025-08-30,1440.0,0.0,0.0,477.01,28906.62,11735.17
DHL,Dubai-London,2025-03-03,4320.0,0.0,0.0,351.6,38714.49,15229.66
DHL,Singapore-Hamburg,2025-09-14,0.0,0.0,0.0,1314.79,14347.5,10708.03
Kuehne_Nagel,Los_Angeles-Tokyo,2024-10-21,1440.0,0.0,0.0,733.6,9910.35,12362.1
Kuehne_Nagel,London-Singapore,2024-12-01,0.0,0.0,0.0,0.0,40444.72,7631.33
DHL,Shanghai-Los_Angeles,2025-02-23,1440.0,0.0,0.0,327.04,248944.21,13694.93
Maersk,Singapore-Hamburg,2024-09-29,0.0,0.0,0.0,895.04,14879.04,2613.13
Kuehne_Nagel,Rotterdam-New_York,2025-02-27,4320.0,1440.0,600.0,1853.02,69135.45,11473.31
MSC,Shanghai-Rotterdam,2025-01-09,-247.0,0.0,0.0,399.11,3865.86,9314.36
Kuehne_Nagel,Mumbai-Dubai,2025-09-23,0.0,0.0,0.0,2753.53,99133.22,17146.14
FedEx,Shanghai-Los_Angeles,2025-07-30,4320.0,0.0,0.0,0.0,152306.7,7966.16
Kuehne_Nagel,Singapore-Hamburg,2025-07-30,-1035.0,0.0,0.0,0.0,8101.52,7598.6
Maersk,Dubai-London,2025-03-24,-942.0,0.0,0.0,872.29,19684.56,3038.95
DHL,London-Singapore,2025-01-17,12960.0,7200.0,6000.0,6344.79,21928.73,325.17
FedEx,Shanghai-Rotterdam,2025-03-12,0.0,0.0,0.0,0.0,10341.65,9199.07
Kuehne_Nagel,Singapore-Hamburg,2025-06-26,0.0,0.0,0.0,605.33,19946.12,8151.75
Maersk,Dubai-London,2025-07-09,1440.0,0.0,0.0,445.41,14861.64,8592.63
MSC,Shanghai-Rotterdam,2025-07-30,1440.0,0.0,0.0,2136.01,9421.81,5510.26
Kuehne_Nagel,Dubai-London,2025-05-02,1440.0,0.0,0.0,0.0,5776.06,5236.74
Maersk,New_York-Hamburg,2025-06-13,-529.0,0.0,0.0,770.28,44874.17,9577.09
MSC,Mumbai-Dubai,2025-07-05,4320.0,0.0,0.0,0.0,8423.68,15313.09
DHL,Rotterdam-New_York,2025-04-06,4320.0,0.0,0.0,0.0,15193.2,9705.64
Kuehne_Nagel,Shanghai-Los_Angeles,2024-11-28,4320.0,0.0,0.0,0.0,63999.14,1607.1
MSC,Los_Angeles-Tokyo,2024-12-11,2880.0,0.0,0.0,1766.67,5659.63,6053.76
FedEx,Singapore-Hamburg,2025-01-22,0.0,0.0,0.0,409.65,7723.88,14726.38
DHL,Shanghai-Rotterdam,2024-12-22,4320.0,0.0,0.0,2156.67,13948.33,6902.12
FedEx,Dubai-London,2024-10-21,0.0,0.0,0.0,1022.59,8219.87,17875.94
CMA_CGM,Singapore-Hamburg,2025-05-11,-444.0,0.0,0.0,0.0,10722.29,9244.07
UPS,New_York-Hamburg,2025-07-11,0.0,0.0,0.0,1470.31,11644.93,3736.54
Kuehne_Nagel,Mumbai-Dubai,2025-04-27,2880.0,0.0,0.0,1591.74,25574.01,1029.95
MSC,Mumbai-Dubai,2024-10-22,0.0,0.0,0.0,647.57,43813.48,14477.26
UPS,Mumbai-Dubai,2025-07-16,1440.0,0.0,0.0,412.35,51441.2,12146.83
UPS,Singapore-Hamburg,2025-01-28,0.0,0.0,0.0,1941.42,122336.09,6888.52
MSC,Mumbai-Dubai,2024-10-21,2880.0,0.0,0.0,1452.16,28167.0,1796.61
DHL,Dubai-London,2024-10-18,5760.0,1440.0,1800.0,3461.78,10112.91,14185.05
Kuehne_Nagel,Rotterdam-New_York,2025-05-13,2880.0,0.0,0.0,950.22,39614.98,4976.86
CMA_CGM,Singapore-Hamburg,2025-04-02,0.0,0.0,0.0,0.0,51972.7,522.92
FedEx,Dubai-London,2025-04-12,2880.0,0.0,0.0,345.68,16274.09,11703.15
Maersk,Shanghai-Los_Angeles,2025-09-21,14400.0,8640.0,3600.0,3600.0,17584.72,9401.17
FedEx,Shanghai-Rotterdam,2025-08-26,-95.0,0.0,0.0,1497.47,5049.47,18378.58
Maersk,Hong_Kong-Tokyo,2025-04-23,0.0,0.0,0.0,0.0,5938.83,17159.34
FedEx,New_York-Hamburg,2024-11-29,1440.0,0.0,0.0,0.0,49973.33,15393.17
MSC,Mumbai-Dubai,2024-10-21,1440.0,0.0,0.0,785.22,12084.38,12704.68
CMA_CGM,Los_Angeles-Tokyo,2025-04-14,0.0,0.0,0.0,1359.2,4054.64,15572.32
Kuehne_Nagel,New_York-Hamburg,2024-10-30,-582.0,0.0,0.0,0.0,37029.7,1620.92
Maersk,Mumbai-Dubai,2025-08-25,4320.0,0.0,0.0,0.0,4667.51,6594.27
Kuehne_Nagel,Shanghai-Rotterdam,2024-12-10,-1330.0,0.0,0.0,1879.03,95982.3,6549.53
Kuehne_Nagel,Mumbai-Dubai,2024-10-25,8640.0,2880.0,4800.0,6278.86,16264.7,5569.07
Kuehne_Nagel,Mumbai-Dubai,2025-05-18,7200.0,1440.0,2400.0,4167.35,21405.46,11218.07
COSCO,Rotterdam-New_York,2024-10-25,5760.0,0.0,0.0,1062.99,40321.13,11687.11
DHL,Hong_Kong-Tokyo,2025-06-18,0.0,0.0,0.0,0.0,12054.77,9960.05
FedEx,Mumbai-Dubai,2025-08-29,0.0,0.0,0.0,692.37,8045.04,19635.53
Kuehne_Nagel,London-Singapore,2024-12-29,1440.0,0.0,0.0,800.18,24264.74,9718.17
FedEx,Hong_Kong-Tokyo,2025-03-04,2880.0,0.0,0.0,0.0,31880.55,11082.77
Kuehne_Nagel,Dubai-London,2024-11-14,0.0,0.0,0.0,438.78,7542.98,16134.35
Maersk,Mumbai-Dubai,2025-09-29,0.0,0.0,0.0,1264.3,23649.37,17254.49
DHL,Mumbai-Dubai,2025-09-09,1440.0,0.0,0.0,847.02,113203.54,1389.59
DHL,Los_Angeles-Tokyo,2025-05-08,1440.0,0.0,0.0,0.0,21212.66,11886.76
MSC,Los_Angeles-Tokyo,2025-01-02,-1245.0,0.0,0.0,439.34,40684.85,7909.75
COSCO,London-Singapore,2025-05-11,0.0,0.0,0.0,1393.53,44490.39,17364.65
MSC,Shanghai-Los_Angeles,2025-05-17,1440.0,0.0,0.0,0.0,34055.26,3103.77
MSC,Rotterdam-New_York,2024-10-14,0.0,0.0,0.0,494.12,22634.67,5281.17
MSC,Shanghai-Los_Angeles,2025-05-27,1440.0,0.0,0.0,0.0,27179.61,5453.32
MSC,London-Singapore,2024-10-30,0.0,0.0,0.0,405.1,53258.18,19807.78
MSC,Shanghai-Rotterdam,2025-03-10,1440.0,0.0,0.0,1061.77,1574.91,17854.65
CMA_CGM,Los_Angeles-Tokyo,2025-06-11,0.0,0.0,0.0,671.61,24576.46,12064.69
DHL,Singapore-Hamburg,2025-05-13,1440.0,0.0,0.0,360.34,7691.78,2128.39
MSC,Singapore-Hamburg,2025-05-06,5760.0,1440.0,1200.0,1579.4,7089.23,13118.88
Kuehne_Nagel,Shanghai-Rotterdam,2025-04-20,-233.0,0.0,0.0,1401.61,6421.59,10240.16
DHL,Los_Angeles-Tokyo,2025-01-29,5760.0,0.0,0.0,0.0,7659.25,5674.16
DHL,Mumbai-Dubai,2025-09-27,4320.0,0.0,0.0,1738.6,31497.58,8493.01
UPS,Los_Angeles-Tokyo,2025-01-08,-75.0,0.0,0.0,0.0,17228.68,18694.1
CMA_CGM,Rotterdam-New_York,2024-12-17,1440.0,0.0,0.0,202.95,15079.77,1120.05
MSC,Shanghai-Rotterdam,2025-06-16,2880.0,0.0,0.0,1046.36,18662.91,8788.86
FedEx,Hong_Kong-Tokyo,2025-07-04,1440.0,0.0,0.0,1152.87,28886.01,19524.27
Maersk,Mumbai-Dubai,2025-01-29,-184.0,0.0,0.0,0.0,77083.53,5809.29
COSCO,Shanghai-Rotterdam,2024-12-30,2880.0,0.0,0.0,0.0,3115.61,17846.23
Kuehne_Nagel,New_York-Hamburg,2025-01-10,2880.0,0.0,0.0,0.0,14666.48,2604.55
FedEx,Shanghai-Rotterdam,2025-03-01,-814.0,0.0,0.0,1475.12,5350.06,956.17
CMA_CGM,Shanghai-Los_Angeles,2024-11-18,-1082.0,0.0,0.0,0.0,70263.66,3799.22
Maersk,Hong_Kong-Tokyo,2025-06-16,0.0,0.0,0.0,0.0,5075.97,13683.54
CMA_CGM,Dubai-London,2025-06-06,1440.0,0.0,0.0,1260.68,15273.92,2065.56
Kuehne_Nagel,Los_Angeles-Tokyo,2025-01-23,1440.0,0.0,0.0,1807.16,6954.37,12468.84
DHL,Shanghai-Rotterdam,2025-03-25,2880.0,0.0,0.0,930.35,31279.16,13259.7
Maersk,Dubai-London,2025-01-29,-156.0,0.0,0.0,0.0,5368.5,14306.34
DHL,Singapore-Hamburg,2025-09-24,5760.0,0.0,0.0,0.0,104131.59,4939.98
Kuehne_Nagel,Mumbai-Dubai,2025-07-17,-130.0,0.0,0.0,1291.4,34426.17,1752.33
FedEx,Los_Angeles-Tokyo,2025-09-27,1440.0,0.0,0.0,0.0,32443.1,7567.61
Kuehne_Nagel,Singapore-Hamburg,2024-10-27,5760.0,0.0,0.0,1951.67,15178.1,18411.81
FedEx,Hong_Kong-Tokyo,2024-10-02,1440.0,0.0,0.0,878.86,59778.87,1949.79
Maersk,London-Singapore,2025-03-25,-1161.0,0.0,0.0,574.63,23446.3,10568.78
Maersk,Shanghai-Los_Angeles,2025-05-28,2880.0,0.0,0.0,1114.46,12216.06,18700.87
MSC,London-Singapore,2025-05-05,0.0,0.0,0.0,0.0,3605.07,18772.6
CMA_CGM,London-Singapore,2024-11-06,1440.0,0.0,0.0,2804.61,58218.6,3193.52
MSC,Los_Angeles-Tokyo,2024-10-27,-1044.0,0.0,0.0,309.75,11101.89,6806.86
CMA_CGM,Shanghai-Rotterdam,2025-04-25,11520.0,4320.0,1800.0,1800.0,51936.39,5148.49
MSC,Los_Angeles-Tokyo,2024-12-20,5760.0,2880.0,1200.0,1200.0,26796.91,3137.36
DHL,Rotterdam-New_York,2025-04-13,-1352.0,0.0,0.0,0.0,9710.98,5325.43
Maersk,Shanghai-Rotterdam,2025-01-09,2880.0,0.0,0.0,292.97,42458.85,18124.48
FedEx,Dubai-London,2024-11-19,1440.0,0.0,0.0,601.97,12664.85,17122.21
CMA_CGM,Rotterdam-New_York,2025-09-26,11520.0,8640.0,3600.0,4131.55,3448.94,3132.67
Kuehne_Nagel,New_York-Hamburg,2025-02-11,1440.0,0.0,0.0,1483.25,40161.86,6249.29
CMA_CGM,Hong_Kong-Tokyo,2025-09-06,1440.0,0.0,0.0,0.0,35320.64,7560.19
FedEx,Shanghai-Rotterdam,2024-10-25,14400.0,7200.0,3000.0,3337.16,29458.18,9248.88
MSC,Dubai-London,2025-09-05,1440.0,0.0,0.0,311.48,27888.34,9454.72
CMA_CGM,London-Singapore,2025-01-01,0.0,0.0,0.0,0.0,5976.03,13787.11
COSCO,Dubai-London,2025-02-19,-274.0,0.0,0.0,1475.07,16030.5,17746.64
DHL,Singapore-Hamburg,2025-01-17,-939.0,0.0,0.0,1855.55,21339.71,11672.3
Maersk,Shanghai-Los_Angeles,2024-11-29,4320.0,0.0,0.0,1588.3,30115.99,15949.72
FedEx,Rotterdam-New_York,2025-03-18,-351.0,0.0,0.0,694.48,29101.64,7847.22
Maersk,New_York-Hamburg,2025-08-18,2880.0,0.0,0.0,527.15,118433.35,11938.94
COSCO,Shanghai-Los_Angeles,2025-04-27,7200.0,0.0,0.0,0.0,54870.41,10953.71
CMA_CGM,Hong_Kong-Tokyo,2025-06-29,2880.0,0.0,0.0,1593.24,138148.04,544.35
CMA_CGM,Rotterdam-New_York,2025-01-24,1440.0,0.0,0.0,1126.82,39849.36,10509.53
Kuehne_Nagel,Dubai-London,2025-05-24,-74.0,0.0,0.0,1238.76,18918.18,14709.94
COSCO,Shanghai-Rotterdam,2025-08-08,2880.0,0.0,0.0,0.0,40959.53,2085.97
FedEx,Hong_Kong-Tokyo,2025-06-09,11520.0,5760.0,2400.0,2400.0,116477.6,8788.3
Kuehne_Nagel,Shanghai-Los_Angeles,2025-04-22,-449.0,0.0,0.0,0.0,65129.05,8666.3
DHL,Singapore-Hamburg,2024-10-02,0.0,0.0,0.0,1235.25,38528.23,17992.77
Kuehne_Nagel,London-Singapore,2025-06-15,0.0,0.0,0.0,615.16,54792.06,4688.26
UPS,New_York-Hamburg,2025-08-12,-943.0,0.0,0.0,0.0,9370.66,11015.73
FedEx,Shanghai-Los_Angeles,2025-05-02,0.0,0.0,0.0,0.0,50336.14,4500.68
UPS,London-Singapore,2025-01-23,5760.0,0.0,0.0,1210.38,5175.71,17376.48
COSCO,Dubai-London,2025-09-25,-133.0,0.0,0.0,542.47,49894.19,16155.51
MSC,Hong_Kong-Tokyo,2025-06-13,0.0,0.0,0.0,0.0,46469.17,6240.81
UPS,London-Singapore,2024-11-08,2880.0,0.0,0.0,0.0,65776.87,3760.68
DHL,Singapore-Hamburg,2025-09-28,0.0,0.0,0.0,4944.24,25617.85,17568.92
Kuehne_Nagel,Singapore-Hamburg,2025-09-05,0.0,0.0,0.0,0.0,29620.18,18700.99
MSC,Shanghai-Los_Angeles,2024-11-20,0.0,0.0,0.0,1015.96,8226.14,3396.02
Kuehne_Nagel,Mumbai-Dubai,2025-01-09,0.0,0.0,0.0,0.0,26515.88,9115.23
UPS,Dubai-London,2024-11-12,1440.0,0.0,0.0,806.99,71149.13,17228.74
Kuehne_Nagel,Los_Angeles-Tokyo,2025-09-09,2880.0,0.0,0.0,0.0,24672.84,6346.56
COSCO,Mumbai-Dubai,2024-11-09,0.0,0.0,0.0,0.0,26760.57,7684.34
MSC,Singapore-Hamburg,2025-07-14,1440.0,0.0,0.0,0.0,9510.8,2509.0
COSCO,Shanghai-Rotterdam,2025-05-01,1440.0,0.0,0.0,572.37,5297.78,17386.1
UPS,Singapore-Hamburg,2024-11-28,4320.0,0.0,0.0,0.0,53113.27,7928.78
COSCO,New_York-Hamburg,2025-01-12,1440.0,0.0,0.0,1106.56,34601.96,15780.95
DHL,Los_Angeles-Tokyo,2025-01-16,0.0,0.0,0.0,463.28,4418.9,7506.75
UPS,Singapore-Hamburg,2025-05-21,1440.0,0.0,0.0,0.0,2708.81,18257.85
UPS,Rotterdam-New_York,2024-12-19,0.0,0.0,0.0,2080.49,10395.23,17604.25
UPS,Singapore-Hamburg,2025-07-04,-842.0,0.0,0.0,1188.3,31811.97,11712.09
FedEx,Dubai-London,2025-02-09,1440.0,0.0,0.0,225.07,4100.78,14880.35
Kuehne_Nagel,Singapore-Hamburg,2024-12-17,2880.0,0.0,0.0,521.84,33557.54,15104.01
FedEx,New_York-Hamburg,2025-06-22,0.0,0.0,0.0,1033.34,42641.21,6709.77
FedEx,London-Singapore,2025-06-02,2880.0,0.0,0.0,462.52,37664.89,3023.88
DHL,Rotterdam-New_York,2025-08-26,0.0,0.0,0.0,631.53,20431.95,19553.59
MSC,Los_Angeles-Tokyo,2025-01-09,0.0,0.0,0.0,0.0,11322.82,7830.89
Kuehne_Nagel,Shanghai-Rotterdam,2025-04-13,4320.0,0.0,0.0,1026.71,18790.74,1677.22
COSCO,Shanghai-Los_Angeles,2025-04-06,0.0,0.0,0.0,0.0,67136.63,6952.21
CMA_CGM,Mumbai-Dubai,2025-01-04,4320.0,0.0,0.0,1100.38,11554.62,19311.34
UPS,Mumbai-Dubai,2025-09-15,8640.0,5760.0,9600.0,9600.0,20757.03,18970.29
COSCO,New_York-Hamburg,2025-09-16,-857.0,0.0,0.0,1910.59,5366.8,17721.12
